,Brand,Price,Original Price,Discount %,Rating,Number of Ratings,Product Link,Discount Amount,Product Name,Product Type,Premium_Tier,Product_Category,Value for Money,Rating Category,Price Range
1704,HODOPHILE,470,1347,65,0.0,0,https://www.flipkart.com/hodophile-wireless-b235-sports-bluetooth/p/itm27c63bc98b737?pid=ACCH4GJZQWXMK6ZF&lid=LSTACCH4GJZQWXMK6ZFJMHV48&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_219&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCH4GJZQWXMK6ZF.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,877,Hodophile Wireless B235 Sports Bluetooth,Sports Earphones,Standard,Standard Sports Earphones,0.0,,<500
1705,Tunifi,855,7999,89,3.7,3323,https://www.flipkart.com/tunifi-a520-earbuds-13mm-bluetooth-gaming/p/itm2b5d99aaf2eb3?pid=ACCGHAPTUTQGHCKH&lid=LSTACCGHAPTUTQGHCKH3IDLOW&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_220&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGHAPTUTQGHCKH.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,7144,Tunifi A520 Earbuds 13Mm Bluetooth Gaming,Earbuds,Standard,Standard Earbuds,0.0043274853801169594,High,500–1k
1706,Boult,999,5499,82,4.1,479663,https://www.flipkart.com/boult-y1-zen-enc-mic-50h-battery-fast-charging-pro-calling-knurled-design-bluetooth/p/itm5eca525246f73?pid=ACCG9J7F2NMUB5H6&lid=LSTACCG9J7F2NMUB5H6PEDEKB&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_221&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzTErjMBU8GkBJSZ3ZE6OSDIdtB2UvsPpBrqxlzxjSz0jQ%3D%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,4500,Boult Y1 Zen Enc Mic 50H Battery Fast Charging Pro Calling Knurled Design Bluetooth,Other,Standard,Standard Other,0.004104104104104104,High,500–1k
1707,Boult,999,5499,82,4.1,479663,https://www.flipkart.com/boult-y1-zen-enc-mic-50h-battery-fast-charging-pro-calling-knurled-design-bluetooth/p/itme9f738a82d2c7?pid=ACCGQQ3CZZZSHZJZ&lid=LSTACCGQQ3CZZZSHZJZ4KBDQ5&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_222&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzQKXTAKelUa9yb5z_aD26YsBp0o3656N5QVo1DnagiD0qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,4500,Boult Y1 Zen Enc Mic 50H Battery Fast Charging Pro Calling Knurled Design Bluetooth,Other,Standard,Standard Other,0.004104104104104104,High,500–1k
1708,Digiwins,461,1347,66,0.0,0,https://www.flipkart.com/digiwins-wireless-b235-sports-bluetooth/p/itm390e28675ed96?pid=ACCH4FK35G2HNHNM&lid=LSTACCH4FK35G2HNHNMGWP2SN&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_223&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCH4FK35G2HNHNM.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,886,Digiwins Wireless B235 Sports Bluetooth,Sports Earphones,Standard,Standard Sports Earphones,0.0,,<500
1709,CARRON,448,1999,78,3.7,10,https://www.flipkart.com/carron-cr7-pushpa-48-hour-playtime-bluetooth-headphone-neckband-earphone-blue/p/itm61c8261fe53dc?pid=ACCGWVQYGX6MP3ZT&lid=LSTACCGWVQYGX6MP3ZTY5EMVA&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_224&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGWVQYGX6MP3ZT.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1551,Carron Cr7 Pushpa 48 Hour Playtime Bluetooth Headphone Neckband Earphone Blue,Neckband,Standard,Standard Neckband,0.008258928571428572,High,<500
1710,ZTNY,464,1899,76,3.8,85,https://www.flipkart.com/ztny-j-1-24-hours-black-wireless-headphone-bluetooth/p/itmf4aaf4549a41a?pid=ACCGN29DC92ZRQBH&lid=LSTACCGN29DC92ZRQBHPHAODV&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_225&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGN29DC92ZRQBH.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1435,Ztny J 1 24 Hours Black Wireless Headphone Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.008189655172413792,High,<500
1711,XEWISS,414,2499,83,0.0,0,https://www.flipkart.com/xewiss-star-latest-headphones-neckband-music-time-battery-backup-24-hours-4-bluetooth/p/itm760322b69b8b9?pid=ACCGVGHFHXMEZAEE&lid=LSTACCGVGHFHXMEZAEEWLQYJT&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_226&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGVGHFHXMEZAEE.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,2085,Xewiss Star Latest Headphones Neckband Music Time Battery Backup 24 Hours 4 Bluetooth,Neckband,Standard,Standard Neckband,0.0,,<500
1712,Noise,842,3499,76,3.9,81159,https://www.flipkart.com/noise-buds-vs404-50-hours-playtime-enc-quad-mic-3-eq-modes-bluetooth/p/itm8059584c00045?pid=ACCGKCDKGQBY7FG8&lid=LSTACCGKCDKGQBY7FG8BZRZO5&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_227&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzRyMOoLGZWLuNI0FcbvDINDPZ82aWuTsztz19OHxVcZM04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,2657,Noise Buds Vs404 50 Hours Playtime Enc Quad Mic 3 Eq Modes Bluetooth,Earbuds,Standard,Standard Earbuds,0.004631828978622327,High,500–1k
1713,Noise,1499,4999,70,3.8,61115,https://www.flipkart.com/noise-buds-vs102-pro-anc-25db-70-hours-playtime-enc-quad-mic-bluetooth-gaming/p/itm1d02f8e2380f5?pid=ACCGJUEJMADC2EPY&lid=LSTACCGJUEJMADC2EPYY57MMQ&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_228&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzRWidkZKt7WOGJi65IRjBj_GwPk4dFoYdwvJUhaPrTMOYQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,3500,Noise Buds Vs102 Pro Anc 25Db 70 Hours Playtime Enc Quad Mic Bluetooth Gaming,Earbuds,Standard,Standard Earbuds,0.002535023348899266,High,1k–2k
1714,CIHYARD,476,1999,76,3.9,187,https://www.flipkart.com/cihyard-ch-48-rock-48-hours-playtime-bluetooth-neckband-green17/p/itm061767dba7aa1?pid=ACCGZEGBGWVCBVMA&lid=LSTACCGZEGBGWVCBVMAT2AKOA&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_229&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGZEGBGWVCBVMA.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1523,Cihyard Ch 48 Rock 48 Hours Playtime Bluetooth Neckband Green17,Neckband,Standard,Standard Neckband,0.00819327731092437,High,<500
1715,boAt,1499,5990,75,4.1,123148,https://www.flipkart.com/boat-airdopes-supreme-w-4-mics-ai-enx-tech-50-hrs-playback-multi-point-connectivity-bluetooth/p/itm47a93966ad11e?pid=ACCGWU2ABQ3EAUM8&lid=LSTACCGWU2ABQ3EAUM8BCMNOE&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_231&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzSVa5sqAvcg8FsxQ_pPJMSJ4QR-1vhLrtosw-w5N-pukUKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,4491,Boat Airdopes Supreme W 4 Mics Ai Enx Tech 50 Hrs Playback Multi Point Connectivity Bluetooth,Earbuds,Standard,Standard Earbuds,0.002735156771180787,High,1k–2k
1716,Boult,999,2999,67,4.1,52428,https://www.flipkart.com/boult-z60-60hr-battery-quad-mic-enc-50ms-ultra-low-latency-made-india-5-3-bluetooth/p/itm3dd29e516dbd0?pid=ACCGRB6TBHUJ7KTM&lid=LSTACCGRB6TBHUJ7KTMCYRUWC&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_232&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzSJV_za_nrX9WMNHae-rdGScp1N8InuARbOfrFajdS0WOvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,2000,Boult Z60 60Hr Battery Quad Mic Enc 50Ms Ultra Low Latency Made India 5 3 Bluetooth,Other,Standard,Standard Other,0.004104104104104104,High,500–1k
1717,ZTNY,441,3850,89,3.2,74,https://www.flipkart.com/ztny-rockstar-h700-48-hours-playing-time-fast-charging-bluetooth-neckband-earphone-gaming/p/itm9a6d602471436?pid=ACCGUM8FJHMEZGGT&lid=LSTACCGUM8FJHMEZGGTP8XF5A&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_233&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGUM8FJHMEZGGT.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,3409,Ztny Rockstar H700 48 Hours Playing Time Fast Charging Bluetooth Neckband Earphone Gaming,Neckband,Standard,Standard Neckband,0.0072562358276643995,Medium,<500
1718,CIHYARD,499,1999,75,0.0,0,https://www.flipkart.com/cihyard-c56-long-life-battery-bluetooth-headphone-neckband-earphone-clear-sound-mic/p/itmc62e44b312477?pid=ACCGBUYMTYZUEP8Q&lid=LSTACCGBUYMTYZUEP8QLIL3BB&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_234&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGBUYMTYZUEP8Q.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1500,Cihyard C56 Long Life Battery Bluetooth Headphone Neckband Earphone Clear Sound Mic,Neckband,Standard,Standard Neckband,0.0,,<500
1719,Digiwins,455,2499,82,0.0,0,https://www.flipkart.com/digiwins-b235-neckband-upto-48hrs-playback-asap-charge-bluetooth/p/itm390e28675ed96?pid=ACCGZ4J2BCDWSFFC&lid=LSTACCGZ4J2BCDWSFFCCEWOVS&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_235&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGZ4J2BCDWSFFC.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,2044,Digiwins B235 Neckband Upto 48Hrs Playback Asap Charge Bluetooth,Neckband,Standard,Standard Neckband,0.0,,<500
1720,XUOP,436,3850,89,0.0,0,https://www.flipkart.com/xuop-bounce-in-ear-wireless-bluetooth-smart-neckband-earphone-black-2-gaming/p/itmb10d7fd37bbbd?pid=ACCGUZKRX9FVHYN2&lid=LSTACCGUZKRX9FVHYN2JB2ZRS&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_236&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGUZKRX9FVHYN2.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,3414,Xuop Bounce In Ear Wireless Bluetooth Smart Neckband Earphone Black 2 Gaming,Neckband,Standard,Standard Neckband,0.0,,<500
1721,Boult,599,1999,70,3.9,78432,https://www.flipkart.com/boult-ycharge-pro-calling-mic-full-charge-20-mins-boomx-tec-made-india-bluetooth/p/itm3984faa32f696?pid=ACCGJPJQAZFGVHHH&lid=LSTACCGJPJQAZFGVHHHIISRWU&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_237&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzRfLbSs9ZWQh48mgsBYGuHa-SKVnIbBQObURwzkW2fpAUhz9c-MSIoFe8xMxkfU6dM%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1400,Boult Ycharge Pro Calling Mic Full Charge 20 Mins Boomx Tec Made India Bluetooth,Other,Standard,Standard Other,0.00651085141903172,High,500–1k
1722,Boult,1999,5999,67,4.2,4945,https://www.flipkart.com/boult-q-70hrs-battery-enc-mic-40mm-boosted-drivers-4-eq-modes-supreme-bass-5-4v-bluetooth-wired/p/itmc4d9fc2d455b9?pid=ACCH3WJ5U5GPBFC8&lid=LSTACCH3WJ5U5GPBFC8MYHY6P&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_238&otracker=search&fm=organic&iid=en_paw8iJ0_fohwwzpvAmSqHabIsz4Alsu9ZvTpXvLFgzT7ygf7bp-7VvL3-gt0im-qIdpuFLDHQmdE9TrwRcHtXYnfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,4000,Boult Q 70Hrs Battery Enc Mic 40Mm Boosted Drivers 4 Eq Modes Supreme Bass 5 4V Bluetooth Wired,Other,Standard,Standard Other,0.0021010505252626313,High,1k–2k
1723,DigiClues,469,2499,81,2.8,8,https://www.flipkart.com/digiclues-wireless-b235-sports-bluetooth/p/itm3655a012871e5?pid=ACCGDN7AEZ63JHGJ&lid=LSTACCGDN7AEZ63JHGJYUP7FA&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_239&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCGDN7AEZ63JHGJ.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,2030,Digiclues Wireless B235 Sports Bluetooth,Sports Earphones,Standard,Standard Sports Earphones,0.0059701492537313425,Medium,<500
1724,CIHYARD,425,1999,79,0.0,0,https://www.flipkart.com/cihyard-ch-48-rock-48-hours-playtime-bluetooth-neckband-bl20/p/itmcaee54aef048d?pid=ACCH42HGTRHW6TWY&lid=LSTACCH42HGTRHW6TWYMAFCMA&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_6_240&otracker=search&fm=organic&iid=1f04d05f-8b10-463e-a331-73ab27425df5.ACCH42HGTRHW6TWY.SEARCH&ppt=None&ppn=None&ssid=xq8umo4g8w0000001745647059470&qH=277aa9d6bfaa379b,1574,Cihyard Ch 48 Rock 48 Hours Playtime Bluetooth Neckband Bl20,Neckband,Standard,Standard Neckband,0.0,,<500
1725,boAt,899,2490,64,4.1,86239,https://www.flipkart.com/boat-rockerz-110-40-hrs-playback-enx-technology-beast-mode-asap-charge-bluetooth/p/itm1707c9f88f559?pid=ACCGS9ZMGQZH4FZF&lid=LSTACCGS9ZMGQZH4FZFK9O3V4&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_241&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QMV_yAtVz9gx77lQsbezys-OYsqCvigvNDX59IQqfmOcQ%3D%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1591,Boat Rockerz 110 40 Hrs Playback Enx Technology Beast Mode Asap Charge Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.004560622914349276,High,500–1k
1726,boAt,1299,3990,67,4.3,385989,https://www.flipkart.com/boat-rockerz-450-w-40mm-drivers-15-hrs-playback-soft-padded-earcups-bluetooth/p/itm077a566bd128b?pid=ACCFEHZ8GSGWMMSD&lid=LSTACCFEHZ8GSGWMMSDXS5YX5&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_242&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QM2eC3w5MMFRfrBeu5jQwmoQurCMXFDgFyRZKjM4ob5zQ%3D%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,2691,Boat Rockerz 450 W 40Mm Drivers 15 Hrs Playback Soft Padded Earcups Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0033102386451116243,High,1k–2k
1727,Omphalos,500,2999,83,0.0,0,https://www.flipkart.com/omphalos-hunter-asap-charge-bluetooth/p/itm23e30aaa246fb?pid=ACCH2JTNQ3YNSJKX&lid=LSTACCH2JTNQ3YNSJKXBMZBGH&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_243&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCH2JTNQ3YNSJKX.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,2499,Omphalos Hunter Asap Charge Bluetooth,Other,Standard,Standard Other,0.0,,<500
1728,Rueqn,449,3850,88,0.0,0,https://www.flipkart.com/rueqn-headphone-mic-hi-fi-bass-stereo-sound-sports-gym-travelling-bluetooth-gaming/p/itm152e5257c161e?pid=ACCGZFKRZQB3F4YM&lid=LSTACCGZFKRZQB3F4YMIG24WM&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_244&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCGZFKRZQB3F4YM.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,3401,Rueqn Headphone Mic Hi Fi Bass Stereo Sound Sports Gym Travelling Bluetooth Gaming,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0,,<500
1729,CARRON,428,1999,79,3.7,10,https://www.flipkart.com/carron-48-hour-playtime-bluetooth-headphone-neckband-earphone-green/p/itm45307515a5ffe?pid=ACCGWVQTWXCGDCPA&lid=LSTACCGWVQTWXCGDCPA19W4FI&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_245&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCGWVQTWXCGDCPA.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1571,Carron 48 Hour Playtime Bluetooth Headphone Neckband Earphone Green,Neckband,Standard,Standard Neckband,0.008644859813084112,High,<500
1730,Tunifi,550,2499,78,3.7,7,https://www.flipkart.com/tunifi-wireless-fast-charge-48-hrs-battery-life-earphones-mic-bluetooth/p/itmdd32c16e1491a?pid=ACCH3H89EYJMBHWY&lid=LSTACCH3H89EYJMBHWYBLO8NU&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_246&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCH3H89EYJMBHWY.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1949,Tunifi Wireless Fast Charge 48 Hrs Battery Life Earphones Mic Bluetooth,Other,Standard,Standard Other,0.006727272727272728,High,500–1k
1731,Boult,1299,3499,63,4.1,129182,https://www.flipkart.com/boult-astra-quad-mic-enc-48hrs-battery-low-latency-gaming-made-india-5-3v-bluetooth/p/itmd2008f28b12bd?pid=ACCGS2VSKG3E2JW8&lid=LSTACCGS2VSKG3E2JW8GGXDAU&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_247&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QNtcXIxqWxxoyjJJX8twF62PlP9ZLtVK4c6FbWAvNgG6w%3D%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,2200,Boult Astra Quad Mic Enc 48Hrs Battery Low Latency Gaming Made India 5 3V Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.0031562740569668975,High,1k–2k
1732,Boult,999,4999,80,4.1,362786,https://www.flipkart.com/boult-z40-zen-enc-mic-60h-battery-life-low-latency-gaming-made-india-5-3-bluetooth/p/itmd4db63f7f552d?pid=ACCGKXHYZECYJRTS&lid=LSTACCGKXHYZECYJRTSIW1HVJ&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_248&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QNO13Y4KQltn7_IisGFitKV-2jW3Xz0oNTKwRzUiMI58g%3D%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,4000,Boult Z40 Zen Enc Mic 60H Battery Life Low Latency Gaming Made India 5 3 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.004104104104104104,High,500–1k
1733,Digiwins,550,2499,78,0.0,0,https://www.flipkart.com/digiwins-bt-dhoom-wireless-fast-charge-48-hrs-battery-life-earphones-mic-bluetooth/p/itm0218ef566f863?pid=ACCH3895HMPYZZ4E&lid=LSTACCH3895HMPYZZ4EMFCYNN&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_249&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCH3895HMPYZZ4E.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1949,Digiwins Bt Dhoom Wireless Fast Charge 48 Hrs Battery Life Earphones Mic Bluetooth,Other,Standard,Standard Other,0.0,,500–1k
1734,XUOP,442,3850,89,0.0,0,https://www.flipkart.com/xuop-bounce-in-ear-wireless-bluetooth-smart-neckband-earphone-b7/p/itm8ae936ee0212c?pid=ACCGY73V34ED5MV4&lid=LSTACCGY73V34ED5MV4BU4M5W&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_250&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCGY73V34ED5MV4.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,3408,Xuop Bounce In Ear Wireless Bluetooth Smart Neckband Earphone B7,Neckband,Standard,Standard Neckband,0.0,,<500
1735,boAt,1399,2490,44,4.0,16208,https://www.flipkart.com/boat-rockerz-430-w-beast-mode-40ms-low-latency-40hrs-playback-40mm-drivers-bluetooth/p/itm5dca8110e361c?pid=ACCH44E5WV9JCZ5Z&lid=LSTACCH44E5WV9JCZ5Z2EJNOB&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_251&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QNoGIxALlTRFEJwpsTiyq1NbKJp7OR8Ca436M5NnlGVSQ%3D%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1091,Boat Rockerz 430 W Beast Mode 40Ms Low Latency 40Hrs Playback 40Mm Drivers Bluetooth,Over-Ear/On-Ear,Standard,Standard Over-Ear/On-Ear,0.0028591851322373124,High,1k–2k
1736,Boult,999,4999,80,4.1,362786,https://www.flipkart.com/boult-z40-zen-enc-mic-60h-battery-life-low-latency-gaming-made-india-5-3-bluetooth/p/itm2fb34555b8f9d?pid=ACCGKXHYHMJBZPU3&lid=LSTACCGKXHYHMJBZPU3LG8MGI&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_252&otracker=search&fm=organic&iid=en_bDrzqCKi1-PgryTCvjc3SrcNIl5_EzbZglsfxWGO9QN44_wADmdzNNVOTrFRuRQMc3DuvKymrQSSH55nUQ03xvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,4000,Boult Z40 Zen Enc Mic 60H Battery Life Low Latency Gaming Made India 5 3 Bluetooth,Gaming Headset,Standard,Standard Gaming Headset,0.004104104104104104,High,500–1k
1737,DigiClues,550,2499,78,0.0,0,https://www.flipkart.com/digiclues-neckband-upto-40-hours-playtime-charge-bluetooth/p/itm5b48e21d1c4b3?pid=ACCGYWZ7MS8GA43E&lid=LSTACCGYWZ7MS8GA43EUIHIKY&marketplace=FLIPKART&q=sony+bluetooth+headphones&store=0pm%2Ffcn%2Fgc3&srno=s_7_253&otracker=search&fm=organic&iid=a2a42fa6-16c7-45d6-886f-f91b2a272114.ACCGYWZ7MS8GA43E.SEARCH&ppt=None&ppn=None&ssid=e279ns4cwg0000001745647061612&qH=277aa9d6bfaa379b,1949,Digiclues Neckband Upto 40 Hours Playtime Charge Bluetooth,Neckband,Standard,Standard Neckband,0.0,,500–1k
