Brand,Price,Discount %,Rating,Number of Ratings,Product Link,Discount Amount,Product Name,Product Type
truke,1099,63,4.6,268,https://www.flipkart.com/truke-btg-thunder-40mm-titanium-driver-70h-battery-detachable-mic-dual-pairing-bluetooth-gaming/p/itmcd83e383b2782?pid=ACCH8Z4YMH89NTGR&lid=LSTACCH8Z4YMH89NTGRR50P0Y&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_572&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUOLwZ6ZtMq3-XYz5_QwPu2VGyhdQ1vdEKXIJodHexjfjonfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1900,Truke Btg Thunder 40Mm Titanium Driver 70H Battery Detachable Mic Dual Pairing Bluetooth Gaming,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt369-bluetooth/p/itm16aa5425dd69a?pid=ACCH2D8K4JFGQKTN&lid=LSTACCH2D8K4JFGQKTNKRMKUV&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_573&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D8K4JFGQKTN.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt369 Bluetooth,Other
Shamsa,398,72,0.0,0,https://www.flipkart.com/shamsa-a85-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itm3a5a433ca93ea?pid=ACCHFBCBGHUQHEGM&lid=LSTACCHFBCBGHUQHEGM4RTFQN&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_575&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCHFBCBGHUQHEGM.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1001,Shamsa A85 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other
Aroma,299,90,3.7,41388,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itmb25a294e591ce?pid=ACCH5Z8QFZNFUBFP&lid=LSTACCH5Z8QFZNFUBFPQQ1CT7&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_577&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUNcd_xF321NrH-WEAf_ZzYcU2Soy8UTVsavTgfqJi8w4A%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,2700,Aroma Nb120 Amaze Upto 50 Hours Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband
TRIGGR,899,78,4.0,13178,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmafca9456b9bf9?pid=ACCH2WWTAHPTFBHJ&lid=LSTACCH2WWTAHPTFBHJSSAIUQ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_578&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUOJhm5lAEJyMhi4zk2_56j9KYPwgDJqEThHiSWd36_G9vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,3100,Triggr Kraken X4 13Mm Drivers 40Ms Latency Enc 60H Battery Rubber Finish V5 4 Bluetooth,Other
Shamsa,398,73,0.0,0,https://www.flipkart.com/shamsa-x249-aru-1128-neckband-dedicated-switch-40h-battery-dual-pairing-fast-charge-bluetooth-without-mic/p/itmee24778a1fa58?pid=ACCH29S6UTGZ9MZA&lid=LSTACCH29S6UTGZ9MZAQBBI62&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_579&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH29S6UTGZ9MZA.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1101,Shamsa X249 Aru 1128 Neckband Dedicated Switch 40H Battery Dual Pairing Fast Charge Bluetooth Without Mic,Neckband
FRONY,411,59,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh440-bluetooth/p/itm18f44cb195af0?pid=ACCH2D78FTQFKB8F&lid=LSTACCH2D78FTQFKB8F4AEDSX&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_580&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D78FTQFKB8F.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,588,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh440 Bluetooth,Other
Aroma,469,84,3.9,6341,https://www.flipkart.com/aroma-nb126-aster-v5-4-upto-50hr-playtime-45ms-latency-fast-charging-rgb-gaming-tws-bluetooth/p/itm06f50cafd3b6f?pid=ACCH93WDVXY2TYFX&lid=LSTACCH93WDVXY2TYFXVITTO2&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_581&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUNeGBmBtmIjle5hQrfWcFn000pcUO8JbDFTp6lhRILDyw%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,2530,Aroma Nb126 Aster V5 4 Upto 50Hr Playtime 45Ms Latency Fast Charging Rgb Gaming Tws Bluetooth,Other
Aroma,378,85,4.0,298135,https://www.flipkart.com/aroma-nb119-titanium-48-hours-playtime-neckband-bluetooth/p/itmbc3742b6dd62c?pid=ACCGDSSU8BNHKN8G&lid=LSTACCGDSSU8BNHKN8GFNXZ1Y&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_582&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUPMMklQ5lbKV7K-0UqkTo0a0nOLfGACOPF7fMVgl3R7mA%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,2121,Aroma Nb119 Titanium 48 Hours Playtime Neckband Bluetooth,Neckband
FRONY,428,57,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh60-bluetooth/p/itm43b0476efc568?pid=ACCH2D79DEUMFKP2&lid=LSTACCH2D79DEUMFKP2KOCZFO&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_583&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D79DEUMFKP2.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,571,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh60 Bluetooth,Other
FRONY,428,52,0.0,0,https://www.flipkart.com/frony-kq-944-p47-headset-super-extra-bass-bluetooth-furious-ear/p/itm7a07bd525b8ae?pid=ACCGZZHWJ9ETYK7D&lid=LSTACCGZZHWJ9ETYK7DLBCJRZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_586&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCGZZHWJ9ETYK7D.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,471,Frony Kq 944 P47 Headset Super Extra Bass Bluetooth Furious Ear,Other
TRIGGR,799,80,4.0,61665,https://www.flipkart.com/triggr-kraken-x1-battery-display-40ms-latency-quad-mic-enc-40-hr-v5-3-bluetooth/p/itm9c05f498c3463?pid=ACCGQ2SND4UPDYAF&lid=LSTACCGQ2SND4UPDYAF4AJWHE&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_587&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUM3LaCuIFZYgHXw-aPl6KxHYIXUu4unTzq8zESM6izQqQ891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,3200,Triggr Kraken X1 Battery Display 40Ms Latency Quad Mic Enc 40 Hr V5 3 Bluetooth,Other
HOPPUP,599,85,4.1,52514,https://www.flipkart.com/hoppup-airdoze-s40-earbuds-13mm-drivers-40h-playtime-rage-mode-enc-type-c-bluetooth/p/itmf2c41845d2999?pid=ACCGPW7CSXTVSCRE&lid=LSTACCGPW7CSXTVSCRESHK6LL&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_588&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUNftBsGZcVRIA0M2LaTQnumkP2tmpCQSmNTrmS_bORYFoQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,3400,Hoppup Airdoze S40 Earbuds 13Mm Drivers 40H Playtime Rage Mode Enc Type C Bluetooth,Earbuds
FRONY,442,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh463-bluetooth/p/itmf0170847f95bf?pid=ACCH2D782GECSPMF&lid=LSTACCH2D782GECSPMFKUWPHO&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_589&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D782GECSPMF.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,557,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh463 Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt449-bluetooth/p/itmf2817802ac61b?pid=ACCH2D8KQPH7VCZJ&lid=LSTACCH2D8KQPH7VCZJLNHTTQ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_590&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D8KQPH7VCZJ.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt449 Bluetooth,Other
Aroma,299,85,3.6,35455,https://www.flipkart.com/aroma-nb140-evolve-24-hours-playtime-deep-bass-made-india-bluetooth/p/itma5d69fa3c9049?pid=ACCGZDDPRBSY4CHH&lid=LSTACCGZDDPRBSY4CHHIYE8QR&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_591&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUMXC0UbRB8onz04nDo4nUA5c-XHL92PRd7hHwBAGDpOog%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1700,Aroma Nb140 Evolve 24 Hours Playtime Deep Bass Made India Bluetooth,Other
Aroma,289,86,3.6,36745,https://www.flipkart.com/aroma-nb119-pro-belief-upto-48h-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itm2c7088a55ed94?pid=ACCH3WZW6FHU7T3F&lid=LSTACCH3WZW6FHU7T3FB61A7Y&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_592&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUOdgJgFP7Uzp_yDrW_DSnI4PS4iKIDezInloRdyczgbkQ%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1710,Aroma Nb119 Pro Belief Upto 48H Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband
Ziddjeet,399,73,0.0,0,https://www.flipkart.com/ziddjeet-x480-aru-1132-wireless-enc-360-degree-spatial-audio-upto-40-hours-playback-bluetooth-without-mic/p/itm75c7925d92fc2?pid=ACCH29SBYQYD6A9D&lid=LSTACCH29SBYQYD6A9D8APMT8&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_593&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH29SBYQYD6A9D.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1100,Ziddjeet X480 Aru 1132 Wireless Enc 360 Degree Spatial Audio Upto 40 Hours Playback Bluetooth Without Mic,Other
FRONY,442,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh95-bluetooth/p/itm5822abdf6e0e4?pid=ACCH2D78YYGGRBG2&lid=LSTACCH2D78YYGGRBG2XAUM6X&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_594&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D78YYGGRBG2.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,557,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh95 Bluetooth,Other
Shamsa,398,73,0.0,0,https://www.flipkart.com/shamsa-x463-aru-1128-enc-calling-30-hrs-playtime-low-latency-up-50ms-bluetooth-without-mic/p/itmd1bdaab6ce3b1?pid=ACCH29S6NQQYYGZF&lid=LSTACCH29S6NQQYYGZFAFMWAX&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_595&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH29S6NQQYYGZF.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1101,Shamsa X463 Aru 1128 Enc Calling 30 Hrs Playtime Low Latency Up 50Ms Bluetooth Without Mic,Other
FRONY,442,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh404-bluetooth/p/itmf0170847f95bf?pid=ACCH2D79TJGSE5H7&lid=LSTACCH2D79TJGSE5H7WRKKHV&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_596&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D79TJGSE5H7.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,557,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh404 Bluetooth,Other
Aroma,493,83,3.9,6341,https://www.flipkart.com/aroma-nb138-bound-32db-active-noise-cancellation-60h-fast-charging-earbuds-bluetooth/p/itmec918bc02ff41?pid=ACCH6XPEMVCWZERJ&lid=LSTACCH6XPEMVCWZERJOTVJ7O&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_597&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUMcGAdrTTj059X0XdUt6u9KxkVU47I8v_jJ1YoTtNGoUA%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,2406,Aroma Nb138 Bound 32Db Active Noise Cancellation 60H Fast Charging Earbuds Bluetooth,Earbuds
Aroma,299,80,3.8,9478,https://www.flipkart.com/aroma-nb121-almaty-upto-40h-playtime-fast-charging-digital-display-earbuds-bluetooth/p/itmeb3dbcb14776b?pid=ACCH784VABZWTG7Z&lid=LSTACCH784VABZWTG7ZUQVEPD&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_598&otracker=search&fm=organic&iid=en_Y9w2Qx4CKuOmlcnbBBgyHLp9XkR4BbLRDKjNW_9-hUOFjer_uTOe6iCNtFcEYQRzCQ5MPLmPwCI9HSFyVKBN5g%3D%3D&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,1200,Aroma Nb121 Almaty Upto 40H Playtime Fast Charging Digital Display Earbuds Bluetooth,Earbuds
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt296-bluetooth/p/itm71e21504080bf?pid=ACCH2D8KMWVRZA56&lid=LSTACCH2D8KMWVRZA56OVBY3O&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_599&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D8KMWVRZA56.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt296 Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt318-bluetooth/p/itmb19e6e32283b9?pid=ACCH2D8KJB3FNPZ3&lid=LSTACCH2D8KJB3FNPZ3QJMDAB&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_15_600&otracker=search&fm=organic&iid=e6d466b9-24bd-4402-958e-1550be1c08ab.ACCH2D8KJB3FNPZ3.SEARCH&ppt=None&ppn=None&ssid=zsqdh16gds0000001745315951778&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt318 Bluetooth,Other
Aroma,299,90,3.7,41388,https://www.flipkart.com/aroma-nb120-amaze-upto-50-hours-playtime-fast-charging-dual-pairing-neckband-bluetooth/p/itma718daa8fe2db?pid=ACCH5Z8QAWAYHCVK&lid=LSTACCH5Z8QAWAYHCVKR26ZQC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_601&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxFYEQpOB6nvtoOAT1mfY4weWjoDCKOdYJpO7ZCuQdKP-A%3D%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,2700,Aroma Nb120 Amaze Upto 50 Hours Playtime Fast Charging Dual Pairing Neckband Bluetooth,Neckband
Aroma,299,80,3.8,9478,https://www.flipkart.com/aroma-nb121-almaty-upto-40h-playtime-fast-charging-digital-display-earbuds-bluetooth/p/itme2c4bdb2da3d8?pid=ACCH784UVKMWX6XH&lid=LSTACCH784UVKMWX6XHLJYLOZ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_602&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxF8CtlcqeFOMBm5T0gBogUKgBY5JInRLc-a10beTeKFrA%3D%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,1200,Aroma Nb121 Almaty Upto 40H Playtime Fast Charging Digital Display Earbuds Bluetooth,Earbuds
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt102-bluetooth/p/itm6d15412c419d7?pid=ACCH2D8JPJS8HE5Y&lid=LSTACCH2D8JPJS8HE5Y26UCEH&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_603&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCH2D8JPJS8HE5Y.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt102 Bluetooth,Other
FRONY,442,56,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupqh204-bluetooth/p/itm220741a635b13?pid=ACCH2D78E76BZDAM&lid=LSTACCH2D78E76BZDAMPGF6ZE&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_605&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCH2D78E76BZDAM.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,557,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupqh204 Bluetooth,Other
GPQ,292,85,0.0,0,https://www.flipkart.com/gpq-store-rokerz-235-pro-wireless-bluetooth-neckband-0-639/p/itm7558659247378?pid=ACCGYJPQ9GJH6HHK&lid=LSTACCGYJPQ9GJH6HHKO5NWDV&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_606&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCGYJPQ9GJH6HHK.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,1707,Gpq Store Rokerz 235 Pro Wireless Bluetooth Neckband 0 639,Neckband
TRIGGR,799,80,4.0,61665,https://www.flipkart.com/triggr-kraken-x1-battery-display-40ms-latency-quad-mic-enc-40-hr-v5-3-bluetooth/p/itm9c05f498c3463?pid=ACCGQ2SND4UPDYAF&lid=LSTACCGQ2SND4UPDYAF4AJWHE&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_607&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxE2PzMZeZu0whHY0z95xcth8VvBCFolv-056sCnsSeclkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,3200,Triggr Kraken X1 Battery Display 40Ms Latency Quad Mic Enc 40 Hr V5 3 Bluetooth,Other
Aroma,449,85,3.9,3986,https://www.flipkart.com/aroma-nb126-berry-v5-4-upto-60hr-playtime-dual-paring-fast-charging-heavy-bass-bluetooth/p/itm0220a7291d33f?pid=ACCH93VYQKAFWVAE&lid=LSTACCH93VYQKAFWVAEJGLFT4&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_608&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxEFeWEU3yTyZVyJB5QMg677Z2DJEojwkMRtNpRsccRNrg%3D%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,2550,Aroma Nb126 Berry V5 4 Upto 60Hr Playtime Dual Paring Fast Charging Heavy Bass Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt340-bluetooth/p/itm8616b38b8a172?pid=ACCH2D8KGQANRUAS&lid=LSTACCH2D8KGQANRUAS96QDMS&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_609&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCH2D8KGQANRUAS.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt340 Bluetooth,Other
Ziddjeet,399,71,0.0,0,https://www.flipkart.com/ziddjeet-a529-rcharge-40hrs-playtime-enc-mic-dual-device-pairing-fast-charging-bluetooth/p/itm203b139dabcfc?pid=ACCHFBCDZZHR2Y2J&lid=LSTACCHFBCDZZHR2Y2JWIPPBG&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_610&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCHFBCDZZHR2Y2J.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,1000,Ziddjeet A529 Rcharge 40Hrs Playtime Enc Mic Dual Device Pairing Fast Charging Bluetooth,Other
TRIGGR,899,78,4.0,13178,https://www.flipkart.com/triggr-kraken-x4-13mm-drivers-40ms-latency-enc-60h-battery-rubber-finish-v5-4-bluetooth/p/itmafca9456b9bf9?pid=ACCH2WWTAHPTFBHJ&lid=LSTACCH2WWTAHPTFBHJSSAIUQ&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_611&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxFVQ8dLoEaWxEu50ZSkJYGaVefdPjxPIro283OGyEXgp0hz9c-MSIoFe8xMxkfU6dM%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,3100,Triggr Kraken X4 13Mm Drivers 40Ms Latency Enc 60H Battery Rubber Finish V5 4 Bluetooth,Other
Boult,999,80,4.1,361722,https://www.flipkart.com/boult-z40-zen-enc-mic-60h-battery-life-low-latency-gaming-made-india-5-3-bluetooth/p/itmd4db63f7f552d?pid=ACCGKXHYZECYJRTS&lid=LSTACCGKXHYZECYJRTSLEXAGC&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_612&otracker=search&fm=organic&iid=en_aFQyg9CYRDx_fumn6gZWgztJwvYwi7piG95Np7vhMxHQ8Q-Edo4X1uOzJYWQdGZwcSwEcOhHMQxwJC2B41B4_fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,4000,Boult Z40 Zen Enc Mic 60H Battery Life Low Latency Gaming Made India 5 3 Bluetooth,Other
FRONY,569,53,0.0,0,https://www.flipkart.com/frony-wireless-gaming-sports-headphones-stereo-sd-card-5-6h-battery-backupgt346-bluetooth/p/itmdbc4a1b1f586b?pid=ACCH2D8KTH4U9TJN&lid=LSTACCH2D8KTH4U9TJNE9VZM6&marketplace=FLIPKART&q=bluetooth+headphones&store=0pm%2Ffcn&srno=s_16_613&otracker=search&fm=organic&iid=9447423d-4fad-4264-8214-86c78b4b44e3.ACCH2D8KTH4U9TJN.SEARCH&ppt=None&ppn=None&ssid=9v1nhic1r40000001745315954510&qH=d3d3b01268520582,630,Frony Wireless Gaming Sports Headphones Stereo Sd Card 5 6H Battery Backupgt346 Bluetooth,Other
